timestamp,T_out_C,HDH_degC_h,CDH_degC_h,q_heating_W,q_cooling_W,q_heating_kW,q_cooling_kW,COP_t,EER_t,P_heat_elec_kW,P_cool_elec_kW,P_HP_total_kW
2025-10-02 04:00:00,3.4002452,8.357517136473568,0.0,111664.70288525197,0.0,111.66470288525197,0.0,2.9924810188043343,6.850427033814645,37.31509145206486,0.0,37.31509145206486
2025-10-02 05:00:00,3.1802454,8.577516936473568,0.0,114604.11801305397,0.0,114.60411801305398,0.0,2.950575869882724,6.90520634968817,38.841271354126924,0.0,38.841271354126924
2025-10-02 06:00:00,2.9702454,8.787516936473569,0.0,117409.92591305399,0.0,117.40992591305398,0.0,2.8858453854068085,6.95791274674178,40.68475965717861,0.0,40.68475965717861
2025-10-02 07:00:00,5.5802455,6.177516836473568,0.0,82537.74067695499,0.0,82.53774067695498,0.0,3.369382137013024,6.33122825010265,24.496402402763717,0.0,24.496402402763717
2025-10-02 08:00:00,8.010245,3.747517336473569,0.0,50070.54165744999,0.0,50.07054165744999,0.0,3.8810935634935055,5.800886595395489,12.901142638875157,0.0,12.901142638875157
2025-10-02 09:00:00,10.080245,1.677517336473569,0.0,22413.29235744999,0.0,22.41329235744999,0.0,4.632240235933047,5.386869261519358,4.838542738691833,0.0,4.838542738691833
2025-10-02 10:00:00,12.230246,0.0,0.0,0.0,0.0,0.0,0.0,6.055595059514058,4.991212080341758,0.0,0.0,0.0
2025-10-02 11:00:00,13.850245,0.0,0.0,0.0,0.0,0.0,0.0,7.846346370860472,4.714792381118863,0.0,0.0,0.0
2025-10-02 12:00:00,14.530245,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.6040436776610045,0.0,0.0,0.0
2025-10-02 13:00:00,15.230246,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.493182384462373,0.0,0.0,0.0
2025-10-02 14:00:00,15.720245,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.417434451985933,0.0,0.0,0.0
2025-10-02 15:00:00,15.580245,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.438922963257742,0.0,0.0,0.0
2025-10-02 16:00:00,14.390245,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.626596220016733,0.0,0.0,0.0
2025-10-02 17:00:00,12.120245,0.0,0.0,0.0,0.0,0.0,0.0,5.96003414109477,5.010642223397465,0.0,0.0,0.0
2025-10-02 18:00:00,10.400246,1.3575163364735694,0.0,18137.762196459997,0.0,18.137762196459995,0.0,4.792983504066385,5.325818803743855,3.7842321345508183,0.0,3.7842321345508183
2025-10-02 19:00:00,7.270245,4.4875173364735685,0.0,59957.67425744998,0.0,59.95767425744998,0.0,3.6983843181161205,5.957180387552499,16.211856070163947,0.0,16.211856070163947
2025-10-02 20:00:00,6.0502453,5.707517036473568,0.0,76258.07804915299,0.0,76.25807804915299,0.0,3.4527050841206606,6.224769627295985,22.08647312504957,0.0,22.08647312504957
2025-10-02 21:00:00,4.790245,6.967517336473569,0.0,93092.92945745,0.0,93.09292945745,0.0,3.2353012753759582,6.514492724649083,28.774114536406547,0.0,28.774114536406547
2025-10-02 22:00:00,4.8402452,6.917517136473569,0.0,92424.87728525199,0.0,92.424877285252,0.0,3.243706575365566,6.502731179390841,28.493599879587045,0.0,28.493599879587045
2025-10-02 23:00:00,4.2302456,7.527516736473569,0.0,100575.07584085598,0.0,100.57507584085597,0.0,3.1404814960497527,6.64773996777143,32.025368074088036,0.0,32.025368074088036
2025-10-03 00:00:00,3.9302454,7.827516936473568,0.0,104583.37551305398,0.0,104.58337551305398,0.0,3.08844479073045,6.72027889215129,33.86279587284411,0.0,33.86279587284411
2025-10-03 01:00:00,3.8802452,7.8775171364735685,0.0,105251.42768525198,0.0,105.25142768525198,0.0,3.0796382484785814,6.732447825071956,34.17655555396769,0.0,34.17655555396769
2025-10-03 02:00:00,3.3102455,8.447516836473568,0.0,112867.18797695497,0.0,112.86718797695497,0.0,2.9755088260493885,6.872782828620705,37.93206290932425,0.0,37.93206290932425
2025-10-03 03:00:00,3.3302455,8.427516836473568,0.0,112599.96817695498,0.0,112.59996817695497,0.0,2.979300168346477,6.867808419968273,37.79409989408633,0.0,37.79409989408633
2025-10-03 04:00:00,3.5802455,8.177516836473568,0.0,109259.72067695498,0.0,109.25972067695498,0.0,3.0257808657420875,6.805938215824315,36.10959468809996,0.0,36.10959468809996
2025-10-03 05:00:00,4.0802455,7.677516836473568,0.0,102579.22567695499,0.0,102.57922567695499,0.0,3.114620955087661,6.683907946488898,32.93473817717505,0.0,32.93473817717505
2025-10-03 06:00:00,4.5002456,7.257516736473568,0.0,96967.60854085597,0.0,96.96760854085598,0.0,3.1864364129414526,6.5831465401010245,30.431364689102193,0.0,30.431364689102193
2025-10-03 07:00:00,6.2002454,5.557516936473569,0.0,74253.92821305398,0.0,74.25392821305398,0.0,3.4802794550178175,6.191192103835181,21.33562237538015,0.0,21.33562237538015
2025-10-03 08:00:00,7.8902454,3.867516936473568,0.0,51673.85511305398,0.0,51.673855113053975,0.0,3.8491839935127765,5.825928407104247,13.424625894772118,0.0,13.424625894772118
2025-10-03 09:00:00,9.3102455,2.447516836473568,0.0,32701.247976954975,0.0,32.701247976954974,0.0,4.300948139064928,5.536967735866111,7.6032648894168195,0.0,7.6032648894168195
2025-10-03 10:00:00,10.410245,1.3475173364735689,0.0,18004.16565744999,0.0,18.00416565744999,0.0,4.798248575818892,5.323923594863001,3.752236961666229,0.0,3.752236961666229
2025-10-03 11:00:00,11.170245,0.5875173364735691,0.0,7849.813257449991,0.0,7.849813257449991,0.0,5.246036280653682,5.182050706994007,1.4963322473385308,0.0,1.4963322473385308
2025-10-03 12:00:00,12.050245,0.0,0.0,0.0,0.0,0.0,0.0,5.900717022184056,5.023051401759829,0.0,0.0,0.0
2025-10-03 13:00:00,12.940246,0.0,0.0,0.0,0.0,0.0,0.0,6.746487717148968,4.867843054713538,0.0,0.0,0.0
2025-10-03 14:00:00,13.790245,0.0,0.0,0.0,0.0,0.0,0.0,7.7655267160371935,4.724711430316255,0.0,0.0,0.0
2025-10-03 15:00:00,14.0602455,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.680264549800807,0.0,0.0,0.0
2025-10-03 16:00:00,13.380245,0.0,0.0,0.0,0.0,0.0,0.0,7.245608477836678,4.7931389120063885,0.0,0.0,0.0
2025-10-03 17:00:00,11.580245,0.17751733647356893,0.0,2371.80735744999,0.0,2.37180735744999,0.0,5.531003406346519,5.107276229302554,0.4288204477922528,0.0,0.4288204477922528
2025-10-03 18:00:00,10.840245,0.9175173364735691,0.0,12258.939957449993,0.0,12.258939957449993,0.0,5.039592079083819,5.243127928397405,2.4325262372582,0.0,2.4325262372582
2025-10-03 19:00:00,10.680245,1.0775173364735693,0.0,14396.698357449994,0.0,14.396698357449994,0.0,4.9462939058847954,5.273030608508637,2.9106030962538822,0.0,2.9106030962538822
2025-10-03 20:00:00,10.240245,1.5175173364735688,0.0,20275.53395744999,0.0,20.275533957449987,0.0,4.710761501151328,5.356247585452926,4.3040884053447765,0.0,4.3040884053447765
2025-10-03 21:00:00,10.360246,1.3975163364735685,0.0,18672.201796459984,0.0,18.672201796459984,0.0,4.772071919590186,5.333407903617554,3.9128081284373244,0.0,3.9128081284373244
2025-10-03 22:00:00,10.390245,1.3675173364735684,0.0,18271.385457449982,0.0,18.27138545744998,0.0,4.787732504365577,5.327715142173545,3.816292042379073,0.0,3.816292042379073
2025-10-03 23:00:00,11.010245,0.7475173364735692,0.0,9987.571657449993,0.0,9.987571657449992,0.0,5.143514533503044,5.21156383180988,1.9417796124409612,0.0,1.9417796124409612
2025-10-04 00:00:00,11.480246,0.2775163364735693,0.0,3707.892996459995,0.0,3.707892996459995,0.0,5.458426878356207,5.1254011712866046,0.679296998767641,0.0,0.679296998767641
2025-10-04 01:00:00,11.670245,0.08751733647356907,0.0,1169.3182574499917,0.0,1.1693182574499916,0.0,5.598091017385297,5.091025362242405,0.20887803606954317,0.0,0.20887803606954317
2025-10-04 02:00:00,12.070246,0.0,0.0,0.0,0.0,0.0,0.0,5.917548571636367,5.01950219447668,0.0,0.0,0.0
2025-10-04 03:00:00,12.500245,0.0,0.0,0.0,0.0,0.0,0.0,6.302758818236908,4.943882284460088,0.0,0.0,0.0
2025-10-04 04:00:00,13.000245,0.0,0.0,0.0,0.0,0.0,0.0,6.811164413056803,4.857578134606486,0.0,0.0,0.0
2025-10-04 05:00:00,13.460245,0.0,0.0,0.0,0.0,0.0,0.0,7.342745580707726,4.779698114318132,0.0,0.0,0.0
2025-10-04 06:00:00,14.270246,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.646028906235744,0.0,0.0,0.0
2025-10-04 07:00:00,15.340245,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.476046265750991,0.0,0.0,0.0
2025-10-04 08:00:00,16.760244,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.261582452456212,0.0,0.0,0.0
2025-10-04 09:00:00,18.350245,0.0,0.09248266352643242,0.0,1235.6599425500283,0.0,1.2356599425500283,8.0,4.035714496026449,0.0,0.3061812087467176,0.3061812087467176
2025-10-04 10:00:00,19.320246,0.0,1.0624836635264323,0.0,14195.833603540026,0.0,14.195833603540025,8.0,3.9049302983362306,0.0,3.635361586246092,3.635361586246092
2025-10-04 11:00:00,20.540245,0.0,2.28248266352643,0.0,30496.228042549996,0.0,30.496228042549994,8.0,3.7475770339791357,0.0,8.137585369437874,8.137585369437874
2025-10-04 12:00:00,19.410246,0.0,1.1524836635264322,0.0,15398.322703540025,0.0,15.398322703540025,8.0,3.8930548747177136,0.0,3.955331532452792,3.955331532452792
2025-10-04 13:00:00,17.150246,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.204818944081838,0.0,0.0,0.0
2025-10-04 14:00:00,15.170245,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.502561937381195,0.0,0.0,0.0
2025-10-04 15:00:00,12.570246,0.0,0.0,0.0,0.0,0.0,0.0,6.36986936658138,4.93169486678665,0.0,0.0,0.0
2025-10-04 16:00:00,11.900246,0.0,0.0,0.0,0.0,0.0,0.0,5.777419725934619,5.049759706288963,0.0,0.0,0.0
2025-10-04 17:00:00,11.460245,0.29751733647356815,0.0,3975.1261574499795,0.0,3.9751261574499797,0.0,5.4441545156458115,5.129035063628538,0.730164095457976,0.0,0.730164095457976
2025-10-04 18:00:00,11.490245,0.2675173364735688,0.0,3574.296457449988,0.0,3.574296457449988,0.0,5.465592230115462,5.123585584366422,0.6539632499028345,0.0,0.6539632499028345
2025-10-04 19:00:00,11.180245,0.5775173364735693,0.0,7716.203357449995,0.0,7.716203357449995,0.0,5.252600205876664,5.180212368163035,1.4690254454959328,0.0,1.4690254454959328
2025-10-04 20:00:00,11.130245,0.6275173364735682,0.0,8384.25285744998,0.0,8.38425285744998,0.0,5.219966411178067,5.189411383859095,1.606189043572367,0.0,1.606189043572367
2025-10-04 21:00:00,10.720245,1.0375173364735684,0.0,13862.258757449981,0.0,13.86225875744998,0.0,4.969218956188621,5.265537128701949,2.789625267002181,0.0,2.789625267002181
2025-10-04 22:00:00,10.260245,1.4975173364735692,0.0,20008.314157449993,0.0,20.008314157449995,0.0,4.720833353232877,5.352433472318783,4.238301304100915,0.0,4.238301304100915
2025-10-04 23:00:00,9.720245,2.0375173364735684,0.0,27223.248757449983,0.0,27.223248757449984,0.0,4.468239044269945,5.456479087645151,6.092612433607595,0.0,6.092612433607595
2025-10-05 00:00:00,9.570246,2.1875163364735695,0.0,29227.383896459996,0.0,29.227383896459997,0.0,4.404751548852562,5.485775611526835,6.635421674140448,0.0,6.635421674140448
2025-10-05 01:00:00,9.240245,2.517517336473569,0.0,33636.52395744999,0.0,33.63652395744999,0.0,4.274287404633159,5.550839820172129,7.869504498220995,0.0,7.869504498220995
2025-10-05 02:00:00,9.100245,2.6575173364735694,0.0,35507.06255744999,0.0,35.50706255744999,0.0,4.222523408039201,5.578698273620578,8.408967606869535,0.0,8.408967606869535
2025-10-05 03:00:00,9.200245,2.557517336473568,0.0,34170.96355744998,0.0,34.17096355744998,0.0,4.259288353715208,5.558783784817857,8.022693163669937,0.0,8.022693163669937
2025-10-05 04:00:00,9.300245,2.4575173364735683,0.0,32834.86455744998,0.0,32.83486455744998,0.0,4.297106832525669,5.538947215427137,7.641156209781955,0.0,7.641156209781955
2025-10-05 05:00:00,9.380245,2.377517336473568,0.0,31765.98535744998,0.0,31.765985357449978,0.0,4.328143310301935,5.5231339006112,7.339402390359841,0.0,7.339402390359841
2025-10-05 06:00:00,9.500245,2.257517336473569,0.0,30162.66655744999,0.0,30.162666557449988,0.0,4.376042970974613,5.499506874881696,6.892680615229949,0.0,6.892680615229949
2025-10-05 07:00:00,9.850245,1.9075173364735694,0.0,25486.320057449993,0.0,25.486320057449994,0.0,4.525514341395374,5.431228168267675,5.63169578854802,0.0,5.63169578854802
2025-10-05 08:00:00,10.410245,1.3475173364735689,0.0,18004.16565744999,0.0,18.00416565744999,0.0,4.798248575818892,5.323923594863001,3.752236961666229,0.0,3.752236961666229
2025-10-05 09:00:00,11.100245,0.6575173364735694,0.0,8785.082557449996,0.0,8.785082557449996,0.0,5.200607775756501,5.194939585846171,1.6892415148866105,0.0,1.6892415148866105
